:TYPE	id:int	person_id:START_ID(person_id)	organisation_id:END_ID(organisation_id)	art:string	funktion_im_gremium:string	hauptberuflich:int	beschreibung:string	beschreibung_fr:string	quelle_url:string	quelle_url_gueltig:int	quelle:string	von:date	bis:date	freigabe_datum:localdatetime
HAT_MANDAT	2421	622	504	"taetig"		"0"	"Wissenschaftlicher Mitarbeiter Politik/Kommunikation"		"http://www.astag.ch/?rub=216"		"E-Mail Maier 2.5.17"		2017-05-02	2020-07-02T23:05:05
HAT_MANDAT	2422	622	5136	"vorstand"	"praesident"	"0"			"http://www.eliasmaier.ch/über-mich/"				2017-12-31	2020-07-02T23:05:05
HAT_MANDAT	2423	622	5100	"vorstand"	"mitglied"	"0"	"Strategie"		"http://www.jfbe.ch/index.php?option=com_content&view=article&id=55&Itemid=60"				2017-12-31	2020-07-02T23:05:05
HAT_MANDAT	2424	622	5137	"vorstand"	"mitglied"	"0"			"http://www.fdp-emmental.ch/der-vorstand-der-fdp-emmental"					2020-07-02T23:05:05
HAT_MANDAT	2425	622	5139	"vorstand"	"praesident"	"0"			"https://www.eliasmaier.ch/%C3%BCber-mich/"					2020-07-02T23:05:05
HAT_MANDAT	2426	622	453	"beirat"	"mitglied"	"0"	"Delegierter / Mitglied Fachkommission Aussenpolitik"	"Délégué/Membre de la commission spécialisée politique étrangère"	"http://www.eliasmaier.ch/über-mich/"					2020-07-02T23:05:05
HAT_MANDAT	2428	622	5141	"mitglied"		"0"			"http://www.eliasmaier.ch/über-mich/"					2020-07-02T23:05:05
HAT_MANDAT	2429	622	5142	"mitglied"		"0"			"http://www.eliasmaier.ch/über-mich/"					2020-07-02T23:05:05
HAT_MANDAT	2430	622	2919	"mitglied"		"0"			"http://www.eliasmaier.ch/über-mich/"					2020-07-02T23:05:05
HAT_MANDAT	2433	534	5152	"taetig"		"0"	"Trainer 1. Liga"				"E-Mail Decurtins 12.10.2016"		2019-07-22	2019-07-30T10:35:11
HAT_MANDAT	2434	573	5153	"vorstand"	"praesident"	"0"	"Verwaltungsratspräsident"		"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=da452c410877b44789fb6f65e740?uid=CHE-107.433.470"					2020-07-02T23:02:50
HAT_MANDAT	2435	344	656	"mitglied"		"0"			"https://www.admin.ch/ch/d/cf/ko/Gremien_interessenbindung_10564.html"					2020-07-02T23:02:50
HAT_MANDAT	2436	344	5154	"vorstand"	"mitglied"	"0"			"https://naturwissenschaften.ch/organisations/kfpe/about_kfpe/memberlists"					2020-07-02T23:02:50
HAT_MANDAT	2437	305	918	"vorstand"	"mitglied"	"0"			"http://www.aves-tg.ch/vorstand.html"					2016-11-07T15:24:14
HAT_MANDAT	2438	592	1153	"mitglied"		"0"					"E-Mail Herzig 12.10.2016"			2019-07-24T13:08:16
HAT_MANDAT	2439	592	2916	"mitglied"		"0"					"E-Mail Herzig 12.10.2016"		2019-07-20	2019-07-24T13:08:16
HAT_MANDAT	2440	592	2920	"mitglied"		"0"					"E-Mail Herzig 12.10.2016"			2019-07-24T13:08:16
HAT_MANDAT	2444	617	5208	"vorstand"	"mitglied"	"0"			"https://appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-550-1032425-1&ofrcLanguage=1"					2016-10-31T21:55:36
HAT_MANDAT	2445	128	1533	"geschaeftsfuehrend"		"0"	"Generalsekretär"	"Secrétaire général"	"https://mineralwasser.swiss/verband/geschaeftsstelle/"					2019-01-10T17:16:29
HAT_MANDAT	2446	128	5209	"mitglied"		"0"			"http://www.cvp-niederwil.com/vorstand.html"		"Mail Kreber 9.1.19"			2019-01-10T17:16:29
HAT_MANDAT	2447	512	5211	"vorstand"	"praesident"	"0"			"http://www.fdp-ag.ch/personen/personensuche/personnensuche-detail/members/user/kirchhofer-andre/"				2019-07-18	2019-07-21T12:05:23
HAT_MANDAT	2448	512	5210	"vorstand"	"praesident"	"0"			"http://www.fdp-ag.ch/personen/personensuche/personnensuche-detail/members/user/kirchhofer-andre/"					2019-07-21T12:05:23
HAT_MANDAT	2450	155	5213	"beirat"	"praesident"	"0"	"Präsidentin Fachkommission (Mandat als Gemeinderätin)"				"E-Mail Panayides 31.10.16"			2020-07-02T23:06:15
HAT_MANDAT	2451	155	5214	"vorstand"	"vizepraesident"	"0"	"Vizepräsidentin (Mandat als Gemeinderätin)"		"https://www.svp-bern.ch/personen/aliki-panayides/"		"E-Mail Panayides 31.10.16"	2016-01-01		2020-07-02T23:06:15
HAT_MANDAT	2452	619	2239	"vorstand"	"mitglied"	"0"			"https://www.refdata.ch/de/ueber-uns/der-stiftungsrat"		"E-Mail Müller 1.11.16"			2020-07-02T23:05:05
HAT_MANDAT	2457	305	922	"vorstand"	"mitglied"	"0"	"Ressort Medien und Publizität"		"http://www.vgtg.ch/verein/vorstand.html"		"E-Mail Menzi 5.11.16"			2016-11-07T15:24:14
HAT_MANDAT	2458	574	5216	"beirat"	"mitglied"	"0"	"Mitglied Rechnungsprüfungskommission"				"E-Mail Rohrer 4.11.16"			2020-07-02T23:06:15
HAT_MANDAT	2459	574	5217	"mitglied"		"0"	"Korporationsbürger"				"E-Mail Rohrer 4.11.16"			2020-07-02T23:06:15
HAT_MANDAT	2460	574	5218	"vorstand"	"mitglied"	"0"					"E-Mail Rohrer 4.11.16"			2020-07-02T23:06:15
HAT_MANDAT	2461	574	5219	"mitglied"		"0"					"E-Mail Rohrer 4.11.16"			2020-07-02T23:06:15
HAT_MANDAT	2462	574	5220	"taetig"		"0"	"Leiter des Kernprojekts ""Nachdenken über Niklaus von Flüe"""		"http://www.mehr-ranft.ch/projekt/nachdenken-ueber-niklaus-von-fluee/"				2017-05-31	2020-07-02T23:06:15
HAT_MANDAT	2463	574	5221	"taetig"		"0"	"Ehrenamtliche Mitarbeit"				"E-Mail Rohrer 4.11.16"			2020-07-02T23:06:15
HAT_MANDAT	2464	624	79	"geschaeftsfuehrend"		"0"	"Generalsekretär"	"Secrétaire général"	"http://www.europa.ch/uber-uns/secretariat/"					2016-11-25T17:29:14
HAT_MANDAT	2465	624	5235	"geschaeftsfuehrend"	"praesident"	"0"	"Inhaber und Geschäftsführer"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=ee3ab01e77fd0e0988bd8aaf6c62?uid=CHE-173.180.482"		"E-Mail Wegmüller 23.11.16"		2016-08-01	2016-11-25T17:29:14
HAT_MANDAT	2466	624	4439	"vorstand"	"mitglied"	"0"	"Vertreter NEBS"		"http://www.europaplattform.ch/koepfe"					2016-11-25T17:29:14
HAT_MANDAT	2467	578	4439	"vorstand"	"mitglied"	"0"			"http://www.p-s-e.ch/koepfe"					2019-01-02T13:09:48
HAT_MANDAT	2469	624	5236	"vorstand"	"mitglied"	"0"	"Ressort Projekte"	"Département des projets"	"http://www.sp-laenggasse.ch/index.php?id=3753"					2016-11-25T17:29:14
HAT_MANDAT	2473	284	1098	"vorstand"	"mitglied"	"0"	"Gemeinderat"	"Conseiller municipal"	"http://www.gemeinderat-zuerich.ch/Mitglieder/Detailansicht-Mitglied?mid=f68282d3-d683-48cf-ade1-c08da3dd76da"			2008-11-29		2020-07-02T23:05:05
HAT_MANDAT	2482	195	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/a-propos-de-nous/membres/membre/2714"		"E-Mail Studerus 24.11.16"		2015-12-31	2016-12-02T09:42:07
HAT_MANDAT	2492	376	5274	"vorstand"	"mitglied"	"0"	"Board Member (Vertreter INSOS Schweiz)"		"http://easpd.all2all.org/en/content/board-members"					2019-07-27T12:48:42
HAT_MANDAT	2493	381	916	"vorstand"	"vizepraesident"	"0"			"https://www.linkedin.com/in/felixschneuwly/"		"E-Mail Schneuwly 22.11.16"			2020-07-15T17:57:34
HAT_MANDAT	2495	314	5277	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-315.724.551"					2020-07-02T23:05:05
HAT_MANDAT	2496	314	5278	"vorstand"	"praesident"	"0"			"https://check-your-chance.ch/ueber-uns/organisation/"					2020-07-02T23:05:05
HAT_MANDAT	2498	195	5283	"vorstand"	"vizepraesident"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0203025184&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"					2016-12-02T09:42:07
HAT_MANDAT	2513	312	1667	"taetig"		"0"	"Wissenschaftlicher Mitarbeiter Rechtswissenschaftliche Abteilung"		"https://www.unilu.ch/fakultaeten/rf/professuren/becchi-paolo/mitarbeitende/mike-bacher/"		"Autorisierungsmail Bacher 21.06.2020"		2020-06-22	2020-07-15T10:11:49
HAT_MANDAT	2514	312	5298	"vorstand"	"praesident"	"0"			"http://www.cvp-ow.ch/ortsparteien/cvp-engelberg/"					2020-07-15T10:11:49
HAT_MANDAT	2515	312	3672	"vorstand"	"mitglied"	"0"			"https://www.cvp-ow.ch/group/vorstand-cvp-obwalden/"					2020-07-15T10:11:49
HAT_MANDAT	2516	312	5063	"beirat"	"mitglied"	"0"	"Mitglied Politische Kommission"	"Membre de la commission politique"	"http://www.schw-stv.ch/index.cfm?mnid=46&mnPlatz=0112000000&mnStufe=2&Sprache=DE"		"Autorisierungsmail Bacher 21.06.2020"		2020-06-22	2020-07-15T10:11:49
HAT_MANDAT	2517	312	5218	"mitglied"		"0"			"http://www.schw-stv.ch/index.cfm?mnid=46&mnPlatz=0112000000&mnStufe=2&Sprache=DE"					2020-07-15T10:11:49
HAT_MANDAT	2518	312	5299	"vorstand"	"mitglied"	"0"			"http://www.angelomontana.ch/?Alt-Angelomontana:Komitee_Alt-AM"		"Aktuar Altherren-Komitee"			2020-07-15T10:11:49
HAT_MANDAT	2519	312	5302	"mitglied"		"0"			"http://www.schw-stv.ch/index.cfm?mnid=46&mnPlatz=0112000000&mnStufe=2&Sprache=DE"					2020-07-15T10:11:49
HAT_MANDAT	2520	312	5300	"mitglied"		"0"			"http://www.schw-stv.ch/index.cfm?mnid=46&mnPlatz=0112000000&mnStufe=2&Sprache=DE"					2020-07-15T10:11:49
HAT_MANDAT	2521	312	5301	"mitglied"		"0"			"http://www.schw-stv.ch/index.cfm?mnid=46&mnPlatz=0112000000&mnStufe=2&Sprache=DE"					2020-07-15T10:11:49
HAT_MANDAT	2526	227	5318	"taetig"		"0"	"Synodaler Kirchgemeinde Aeschi-Krattigen"	"Synodal Paroisse Aeschi-Krattigen"	"http://www.kg-aeschi-krattigen.ch/startseite/aktuell/news-aus-der-kirchgemeinde/?tx_refbejuso_pi1%5Bload%5D=4950&cHash=d21aee8932a651c35aebbd5d76d31fe9"					2016-12-16T18:14:11
HAT_MANDAT	2527	93	5319	"vorstand"	"praesident"	"0"			"https://www.mpsecure.ch/cvis/public/pdf/CH-Bericht%202019-11-01.pdf"					2016-12-16T18:29:33
HAT_MANDAT	2528	312	5220	"taetig"	"mitglied"	"0"	"Mitarbeit in einer Arbeitsgruppe"				"E-Mail Bacher 9.12.16"			2020-07-15T10:11:49
HAT_MANDAT	2535	439	5360	"taetig"		"0"			"http://www.handelszeitung.ch/politik/online-casinos-machen-bundesrat-die-hoelle-heiss-1055260"					2017-01-19T08:30:34
HAT_MANDAT	2551	629	1065	"taetig"		"0"	"Sekretär"		"http://www.gsoa.ch/kontakt/"					2017-02-13T21:33:56
HAT_MANDAT	2552	629	794	"geschaeftsfuehrend"	"mitglied"	"0"	"Ressort ""JUSOs in der SP"""		"https://www.juso.ch/die-juso/geschaeftsleitung/"					2017-02-13T21:33:56
HAT_MANDAT	2553	629	5374	"vorstand"	"mitglied"	"0"	"Verantwortlicher Redaktion & Social Media"		"http://www.sp4.ch/vorstand"					2017-02-13T21:33:56
HAT_MANDAT	2554	629	5375	"vorstand"	"praesident"	"0"	"Co-Präsident"		"https://juso.org/vorstand/"					2017-02-13T21:33:56
HAT_MANDAT	2555	629	877	"geschaeftsfuehrend"	"mitglied"	"0"	"Vertreter JUSO Schweiz"		"https://www.sp-ps.ch/de/partei/organisation/geschaftsleitung"					2017-02-13T21:33:56
HAT_MANDAT	2578	636	794	"taetig"		"0"			"https://www.juso.ch/die-juso/sekretariat/"				2019-12-31	2017-04-08T17:40:36
HAT_MANDAT	2579	636	5405	"vorstand"	"mitglied"	"0"			"http://ti.juso.ch/il-comitato/"				2019-12-31	2017-04-08T17:40:36
HAT_MANDAT	2582	635	986	"taetig"		"0"	"Mitarbeiterin am Rechtswissenschaftlichen Institut, Lehrstuhl Jositsch"		"http://www.rwi.uzh.ch/de/lehreforschung/alphabetisch/jositsch/team-1.html"					2017-04-08T17:40:36
HAT_MANDAT	2597	640	256	"vorstand"	"mitglied"	"0"			"http://www.ne.ch/autorites/DEAS/NECO/rcne/Pages/Recherche-d'entreprises.aspx"					2017-04-28T07:25:02
HAT_MANDAT	2598	640	5420	"vorstand"	"praesident"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=921a2b522ed6d694675a98787d97?uid=CHE-104.402.705"					2017-04-28T07:25:02
HAT_MANDAT	2600	640	1092	"vorstand"	"praesident"	"0"			"http://www.vspb.org/de/verband/organigramm_vspb/geschaeftsleitung/"					2017-04-28T07:25:02
HAT_MANDAT	2601	641	463	"taetig"		"0"	"Leiterin Politik & Public Affairs"		"http://www.public-affairs.ch/fr/ueber-uns/mitglieder/mitglied/3309/l"					2017-04-27T13:39:54
HAT_MANDAT	2602	641	1639	"mitglied"		"0"			"http://www.public-affairs.ch/fr/ueber-uns/mitglieder/mitglied/3309/l"					2017-04-27T13:39:54
HAT_MANDAT	2613	622	5138	"mitglied"		"0"	"Delegierter"	"Délégué"			"E-Mail Maier 2.5.17"			2020-07-02T23:05:05
HAT_MANDAT	2614	622	5431	"geschaeftsfuehrend"	"vizepraesident"	"0"	"Stv. Geschäftsführer und Projektleiter"	"Directeur général adjoint"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=88655bdad2824da3bc5e0b8fe918?uid=CHE-102.719.114"		"E-Mail Maier 2.5.17"			2020-07-02T23:05:05
HAT_MANDAT	2615	622	5432	"mitglied"		"0"					"E-Mail Maier 2.5.17"			2020-07-02T23:05:05
HAT_MANDAT	2616	622	5433	"mitglied"		"0"					"E-Mail Maier 2.5.17"			2020-07-02T23:05:05
HAT_MANDAT	2621	130	5435	"geschaeftsfuehrend"		"0"			"https://www.faktcheck.ch/deutsch/wer-wir-sind/"					2018-04-10T10:44:04
HAT_MANDAT	2635	540	5494	"vorstand"	"praesident"	"0"			"https://www.fisch-vom-hof.ch/verein.html"					2017-06-29T14:17:58
HAT_MANDAT	2636	540	5495	"geschaeftsfuehrend"		"0"	"Geschäftsführerin & Leiterin Lobbying"	"Secrétaire générale & Responsable du lobbying"	"https://www.vereinigungpferd.ch/ueber-uns/"					2017-06-29T14:17:58
HAT_MANDAT	2638	190	5509	"vorstand"	"mitglied"	"0"	"Mitglied Executive Committee"	"Membre Executive Comittee"	"https://digitalswitzerland.com/members/"					2019-01-10T18:04:37
HAT_MANDAT	2646	527	517	"vorstand"	"mitglied"	"0"			"http://www.svp.ch/partei/organe/parteivorstand/"					2017-09-04T11:19:59
HAT_MANDAT	2647	527	5521	"vorstand"	"mitglied"	"0"	"Gemeinderätin"		"https://www.konolfingen.ch/politik/gemeinderat"					2017-09-04T11:19:59
HAT_MANDAT	2652	648	495	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3372/k"					2017-09-13T08:44:28
HAT_MANDAT	2653	648	5525	"mitglied"	"praesident"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=9d4cf02b07cc8ba8bc0950c823b1?uid=CHE-114.804.270#"					2017-09-13T08:44:28
HAT_MANDAT	2654	648	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/a-propos-de-nous/membres/membre/3372"					2017-09-13T08:44:28
HAT_MANDAT	2658	125	5497	"geschaeftsfuehrend"		"0"	"Mitglied Steuerungsgruppe"				"E-Mail Hofstetter 14.9.2017"			2017-09-14T18:21:30
HAT_MANDAT	2659	125	5526	"geschaeftsfuehrend"		"0"	"Mitglied Koordinationsgruppe"				"E-Mail Hofstetter 14.9.2017"			2017-09-14T18:21:30
HAT_MANDAT	2661	553	5528	"vorstand"	"mitglied"	"0"	"Generalsekretär"	"Secrétaire général"	"http://www.grpm.ch/association/comite"					2017-09-22T08:51:23
HAT_MANDAT	2667	146	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3000"					2017-10-20T18:00:58
HAT_MANDAT	2670	565	5549	"vorstand"	"praesident"	"0"			"https://www.eringerfreunde.ch/verein.html"			2017-10-22		2020-04-13T16:36:53
HAT_MANDAT	2671	565	4877	"vorstand"	"mitglied"	"0"			"http://www.swissholdings.ch/de/unser-verband/ueber-uns/vorstand/"		"Mail Keller 12.4.20"		2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	2677	656	2814	"taetig"		"0"	"Projektleiterin Advocacy/Lobbying und Fachfrau"		"https://www.terre-des-femmes.ch/de/ueber-uns/team"					2018-07-04T16:20:11
HAT_MANDAT	2678	656	5563	"mitglied"		"0"			"http://www.agwohnen.ch/index.php?id=82"		"Mail Eggler 4.7."			2018-07-04T16:20:11
HAT_MANDAT	2679	662	36	"taetig"		"0"	"Zentralsekretär Ökonomie"		"http://www.sgb.ch/der-sgb/zentralsekretariat/"			2017-09-01		2017-12-16T13:59:26
HAT_MANDAT	2680	662	1590	"mitglied"		"0"			"http://www.politnetz.ch/profil/37197-reto-wyss"					2017-12-16T13:59:26
HAT_MANDAT	2681	663	476	"geschaeftsfuehrend"	"praesident"	"0"			"http://www.musikrat.ch/ueber-uns/wer-wir-sind/geschaeftsstelle/"					2017-12-22T14:40:37
HAT_MANDAT	2682	663	886	"geschaeftsfuehrend"		"0"	"Sekretär"		"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"					2017-12-22T14:40:37
HAT_MANDAT	2683	663	657	"taetig"		"0"	"Mitglied Arbeitsgruppe Bildung und Forschung"		"http://www.stefanokunz.ch/ueber-mich/"					2017-12-22T14:40:37
HAT_MANDAT	2685	663	5565	"vorstand"	"praesident"	"0"	"Verwaltungsratspräsident"		"http://www.limeco.ch/de/ueber-limeco/mitarbeitende"					2017-12-22T14:40:37
HAT_MANDAT	2686	663	5566	"vorstand"	"vizepraesident"	"0"			"http://www.emc-imc.org/about/structure/board/"					2017-12-22T14:40:37
HAT_MANDAT	2687	663	5567	"vorstand"	"mitglied"	"0"	"Mitglied Stadtrat"	"Membre du conseil municipal"	"http://www.schlieren.ch/de/politikverwaltung/politik/exekutive/"					2017-12-22T14:40:37
HAT_MANDAT	2688	663	5568	"vorstand"	"praesident"	"0"			"http://www.cvp-zh.ch/schlieren/"					2017-12-22T14:40:37
HAT_MANDAT	2689	663	5569	"geschaeftsfuehrend"	"praesident"	"0"	"Inhaber und Geschäftsführer"		"http://www.stefanokunz.ch/ueber-mich/"					2017-12-22T14:40:37
HAT_MANDAT	2698	332	599	"geschaeftsfuehrend"	"praesident"	"0"	"Direktor"		"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=a81bdc128980bb57803748d1eecd?uid=CHE-107.820.275"			2017-01-09		2017-12-16T13:37:39
HAT_MANDAT	2699	332	1771	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.834.214"		"Mail Borner 13.12.2017"		2017-04-30	2017-12-16T13:37:39
HAT_MANDAT	2700	332	393	"mitglied"		"0"			"https://www.moneyhouse.ch/de/person/borner-daniel-anton-120716188701/mandates?activeOnly=true"		"Mail Borner 13.12.2017"		2017-04-30	2017-12-16T13:37:39
HAT_MANDAT	2713	659	5589	"geschaeftsfuehrend"	"praesident"	"0"	"Geschäftsführerin und Gesellschafterin"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=f8244a1df525efc636db49c8b3c4?uid=CHE-450.300.475#"					2018-01-09T09:51:11
HAT_MANDAT	2714	659	1639	"vorstand"	"mitglied"	"0"			"http://www.public-affairs.ch/de/ueber-uns/vorstand"					2018-01-09T09:51:11
HAT_MANDAT	2715	659	3901	"vorstand"	"praesident"	"0"			"http://www.ptl-berne.ch/index.php/qui-sommes-nous"					2018-01-09T09:51:11
HAT_MANDAT	2717	659	3496	"taetig"		"0"	"Sekretärin"		"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"		"Mail Tomisawa 24.11.17"		2017-08-31	2018-01-09T09:51:11
HAT_MANDAT	2719	659	1466	"taetig"		"0"	"Attachée aux questions fédérales"		"https://www.linkedin.com/in/sacra-tomisawa-schumacher-72a8191/?locale=de_DE"		"Mail Tomisawa 24.11.17"		2017-08-31	2018-01-09T09:51:11
HAT_MANDAT	2721	659	5436	"mitglied"		"0"	"Membre et déléguée aux assemblées"		"http://www.public-affairs.ch/de/ueber-uns/vorstand/2722"		"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2722	659	5592	"mitglied"		"0"	"Mitglied, Vertreterin in der Zweisprachigkeitskommission des Kt. BE / Membre, déléguée à la Commission d’experts sur le bilinguisme du canton de Berne"		"https://www.be.ch/portal/fr/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2017/09/20170922_0841_mitglieder_der_zweisprachigkeitskommissionstehenfest"					2018-01-09T09:51:11
HAT_MANDAT	2723	659	5593	"mitglied"		"0"			"https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen.meldungNeu.mm.html/portal/de/meldungen/mm/2017/09/20170922_0841_mitglieder_der_zweisprachigkeitskommissionstehenfest"					2018-01-09T09:51:11
HAT_MANDAT	2735	659	1064	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2736	659	1376	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2737	659	602	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2738	659	576	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2739	659	1365	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2740	659	4412	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2741	659	980	"mitglied"		"0"					"Mail Tomisawa 24.11.17"			2018-01-09T09:51:11
HAT_MANDAT	2742	669	48	"geschaeftsfuehrend"	"mitglied"	"0"	"Leiter Communications & Public Affairs"		"http://www.swissbanking.org/de/bankiervereinigung/aufbau/geschaeftsleitung"					2018-01-11T19:01:37
HAT_MANDAT	2743	669	5664	"mitglied"		"0"			"http://www.fdp-faellanden.ch/behoerdenvertreter/rechnungspruefungskommission"					2018-01-11T19:01:37
HAT_MANDAT	2744	669	5665	"taetig"		"0"	"Mitglied Rechnungsprüfungskommission"		"http://www.faellanden.ch/de/politik/behoerdenmitglieder/welcome.php?personen_id=58214"					2018-01-11T19:01:37
HAT_MANDAT	2750	667	5669	"vorstand"	"praesident"	"0"	"Président du comité et pasteur"		"https://ti.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-342.368.915"					2018-01-07T16:53:59
HAT_MANDAT	2751	667	5670	"taetig"		"0"	"Infermiere psichiatrico, servizio ambulatoriale ""Antenna ICARO"""		"https://www.facebook.com/milco.margaroli"					2018-01-07T16:53:59
HAT_MANDAT	2752	666	79	"geschaeftsfuehrend"		"0"	"Co-Generalsekretär"	"Secrétaire général adjoint"	"http://www.europa.ch/uber-uns/secretariat/"					2018-01-07T18:14:47
HAT_MANDAT	2753	665	4985	"geschaeftsfuehrend"		"0"	"Generalsekretärin"		"http://www.pvb.ch/de-CH/newspublisher/shownews-20102"					2018-01-09T09:22:35
HAT_MANDAT	2754	665	2462	"taetig"		"0"	"Stadträtin"	"Conseillère municipale"	"https://ris.bern.ch/Mitglieder.aspx"			2014-01-16		2018-01-09T09:22:35
HAT_MANDAT	2755	665	377	"vorstand"	"mitglied"	"0"	"Arbeitnehmervertreterin und Ersatzmitglied Verwaltungsausschuss"		"https://diekonsulentin.ch/#%C3%9Cber-mich"		"E-Mail Wicki 8.1.18"	2014-02-12	2017-11-30	2018-01-09T09:22:35
HAT_MANDAT	2756	665	5671	"beirat"	"mitglied"	"0"	"Mitglied Kassenkommission (Arbeitnehmervertreterin)"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.002.401"		"E-Mail Wicki 8.1.18"			2018-01-09T09:22:35
HAT_MANDAT	2757	665	5672	"geschaeftsfuehrend"	"praesident"	"0"			"https://diekonsulentin.ch/"		"E-Mail Wicki 8.1.18"		2017-11-30	2018-01-09T09:22:35
HAT_MANDAT	2758	665	5673	"mitglied"		"0"			"https://www.gfl-bern.ch/personen/stadtrat/"					2018-01-09T09:22:35
HAT_MANDAT	2759	665	1988	"mitglied"		"0"	"Vertreterin Travail.Suisse"		"https://www.rr.be.ch/etc/designs/gr/media.cdwsbinary.RRDOKUMENTE.acq/62ee344a59ea42c482141747184046a4-332/2/PDF/2011.RRGR.1071-RRB-DF-140190.pdf"		"E-Mail Wicki 8.1.18"		2017-11-30	2018-01-09T09:22:35
HAT_MANDAT	2760	665	5675	"vorstand"	"mitglied"	"0"			"https://ris.bern.ch/Mitglied.aspx?obj_guid=69cac04ea0ae47859845e475552b9b6f"					2018-01-09T09:22:35
HAT_MANDAT	2770	665	36	"vorstand"	"mitglied"	"0"					"E-Mail Wicki 8.1.18"			2018-01-09T09:22:35
HAT_MANDAT	2771	670	5689	"vorstand"	"mitglied"	"0"			"https://www.fair-zh.ch/verein"					2018-01-25T15:28:11
HAT_MANDAT	2772	670	5690	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.045.379"					2018-01-25T15:28:11
HAT_MANDAT	2773	670	5691	"vorstand"	"mitglied"	"0"			"http://www.svp-staefa.ch/index.php/littering.html"		"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2775	670	5692	"vorstand"	"praesident"	"0"	"Präsident des Organisationskomitees"		"https://www.expo-staefa.ch/organisation/"					2018-01-25T15:28:11
HAT_MANDAT	2782	670	5698	"taetig"		"0"	"Kreisingenieur und Leiter Abteilung Staatsstrassen"		"https://www.nzz.ch/article9REEZ-1.287272"		"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2783	670	2728	"vorstand"	"mitglied"	"0"	"Mitglied des erweiterten Vorstands und OK-Präsident verschiedener Anlässe"		"https://www.svp-zuerich.ch/partei/kantonalvorstand/"		"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2784	670	4968	"vorstand"	"praesident"	"0"			"http://www.aktive-senioren.ch/vorstand"		"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2785	670	5699	"mitglied"		"0"	"Ehrenpräsident und -mitglied"				"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2786	670	5700	"mitglied"		"0"	"Ehrenmitglied"				"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2787	670	5701	"geschaeftsfuehrend"	"praesident"	"0"	"Inhaber"				"Mail Zollinger 19.1.18"			2018-01-25T15:28:11
HAT_MANDAT	2798	314	5714	"mitglied"		"0"			"http://swiss-family-business.ch/unternehmergruppe/mitglieder/"					2020-07-02T23:05:05
